YMD_ID|HH_ID|DAY_CLS|WKDAY_HLDAY_CLS|WTHR_GRP_CD|BUS_ROUTE_ID|BUS_CO_ID|BUS_STTN_ID|USR_TYPE|GETON_CNT|GETOFF_CNT|TRANSF_PSNGR_CNT|DRVN_INCOME|TRANSF_PAY|ETL_TYPE|ETL_DATE
20220530|05|1502|2801||30300041|130010012|8001570|9701|1|0|0|1250|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300041|130010012|8001612|9701|2|0|1|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300041|130010012|8001629|9701|1|0|1|0|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300041|130010012|8002088|9701|1|0|0|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300041|130010012|8002378|9701|1|0|1|0|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8002411|9701|1|0|1|0|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8002412|9701|0|6|0|0|0|0603|2022-06-10 07:38:17
20220530|05|1502|2801||30300041|130010012|8002636|9701|1|1|0|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300041|130010012|8002649|9701|3|0|0|3750|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300041|130010012|8002703|9701|2|1|0|2500|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8002721|9701|0|3|0|0|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8002850|9701|1|0|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8002851|9701|1|0|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8002898|9701|2|0|0|2500|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300041|130010012|8002969|9701|0|2|0|0|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8002971|9701|3|1|0|3750|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8002984|9701|1|0|0|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300041|130010012|8002993|9701|8|0|0|10000|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300041|130010012|8002997|9701|1|0|0|1250|0|0603|2022-06-10 07:38:16
